Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has ontology root term,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of,term replaced by
http://purl.obolibrary.org/obo/SYMP_0000394,muscle twitching,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000183,,,,,,,symptoms,,,,,,,,,,SYMP:0000394,,,muscle twitching,,SYMP:0000394,,
http://purl.obolibrary.org/obo/SYMP_0000390,thyroid symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,,symptoms,,,,,,,,,,SYMP:0000390,,,thyroid symptom,,SYMP:0000390,,
http://purl.obolibrary.org/obo/SYMP_0000391,thyroid abscesses,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000390,,,,,,,symptoms,,,,,,,,,,SYMP:0000391,,,thyroid abscesses,,SYMP:0000391,,
http://purl.obolibrary.org/obo/SYMP_0000397,unreactive mydriasis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000396,,,,,,,symptoms,,,,,,,,,,SYMP:0000397,,,unreactive mydriasis,,SYMP:0000397,,
http://purl.obolibrary.org/obo/SYMP_0000395,facial muscle twitching,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000394,,,,,,,symptoms,,,,,,,,,,SYMP:0000395,,,facial muscle twitching,,SYMP:0000395,,
http://purl.obolibrary.org/obo/SYMP_0000398,vaginal discharge,,"A reproductive system symptom that is characterized by fluid made by glands inside the vagina and cervix carrying away dead cells and bacteria. While it is normal for odor and color to vary, vaginal itching or burning may be indicative of an infection.|doid/symp duplicate",false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,"A reproductive system symptom that is characterized by fluid made by glands inside the vagina and cervix carrying away dead cells and bacteria. While it is normal for odor and color to vary, vaginal itching or burning may be indicative of an infection.",,,,,symptoms,,,,,,,,,,SYMP:0000398,,doid/symp duplicate,vaginal discharge,,SYMP:0000398,,
http://purl.obolibrary.org/obo/SYMP_0000399,vertigo,,"A dizziness that is characterized by a specific type of dizziness, a major symptom of a balance disorder. It is the sensation of spinning or swaying while the body is stationary with respect to the surroundings.",false,,,http://purl.obolibrary.org/obo/SYMP_0000610,,"A dizziness that is characterized by a specific type of dizziness, a major symptom of a balance disorder. It is the sensation of spinning or swaying while the body is stationary with respect to the surroundings.",,,,,symptoms,,,,,,,,,,SYMP:0000399,,,vertigo,,SYMP:0000399,,
http://purl.obolibrary.org/obo/SYMP_0000392,ear symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,,,,,,symptoms,,,,,,,,,,SYMP:0000392,,,ear symptom,,SYMP:0000392,,
http://purl.obolibrary.org/obo/SYMP_0000393,tinnitus,sensation of noise,,false,,,http://purl.obolibrary.org/obo/SYMP_0000392,,,,,sensation of noise,,symptoms,,,,,,,,,,SYMP:0000393,,,tinnitus,,SYMP:0000393,,
http://purl.obolibrary.org/obo/SYMP_0020053,mammary gland inflammation,inflammation of mammary breast|mammitis,A skin and integumentary tissue symptom that is characterized by an inflammation of the mammary gland or udder and usually caused by infection.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom that is characterized by an inflammation of the mammary gland or udder and usually caused by infection.,,,inflammation of mammary breast|mammitis,,symptoms,,,,,,,,,,SYMP:0020053,,,mammary gland inflammation,,SYMP:0020053,,
http://purl.obolibrary.org/obo/SYMP_0020054,severe mammary gland inflammation,,A mammary gland inflammation that is characterized by an increased intensity or severity of the condition.,false,,,http://purl.obolibrary.org/obo/SYMP_0020053,,A mammary gland inflammation that is characterized by an increased intensity or severity of the condition.,,,,,symptoms,,,,,,,,,,SYMP:0020054,,,severe mammary gland inflammation,,SYMP:0020054,,
http://purl.obolibrary.org/obo/SYMP_0020051,decreased metabolism,,"A nutrition, metabolism, and development symptom that is characterized by a reduction in the chemical reactions catalyzed by enzymes, which keep us alive. Metabolism allows organisms to grow, reproduce, maintain their structures, and respond to their environments and can be divided into catabolism (breaking down of organic matter) and anabolism (building of molecules).",false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,"A nutrition, metabolism, and development symptom that is characterized by a reduction in the chemical reactions catalyzed by enzymes, which keep us alive. Metabolism allows organisms to grow, reproduce, maintain their structures, and respond to their environments and can be divided into catabolism (breaking down of organic matter) and anabolism (building of molecules).",,,,,symptoms,,,,,,,,,,SYMP:0020051,,,decreased metabolism,,SYMP:0020051,,
http://purl.obolibrary.org/obo/SYMP_0020056,cerebrovascular accident,cerebral hemorrhage|cerebral accident|apoplexy,"A nervous system symptom that is characterized by a loss of blood flow to part of the brain, which damages brain tissue. Cerebrovascular accidents are caused by blood clots and broken blood vessels in the brain.",false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,"A nervous system symptom that is characterized by a loss of blood flow to part of the brain, which damages brain tissue. Cerebrovascular accidents are caused by blood clots and broken blood vessels in the brain.",,,cerebral hemorrhage|cerebral accident|apoplexy,,symptoms,,,,,,,,,,SYMP:0020056,,,cerebrovascular accident,,SYMP:0020056,,
http://purl.obolibrary.org/obo/SYMP_0020057,bronchiole inflammation,,"A respiratory system and chest symptom that is characterized by acute inflammation of the bronchi, accompanied by inflamed patches in the nearby lobules of the lungs.",false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,"A respiratory system and chest symptom that is characterized by acute inflammation of the bronchi, accompanied by inflamed patches in the nearby lobules of the lungs.",,,,,symptoms,,,,,,,,,,SYMP:0020057,,,bronchiole inflammation,,SYMP:0020057,,
http://purl.obolibrary.org/obo/SYMP_0020059,suppurative bronchiole inflammation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0020057,,,,,,,symptoms,,,,,,,,,,SYMP:0020059,,,suppurative bronchiole inflammation,,SYMP:0020059,,
http://purl.obolibrary.org/obo/SYMP_0020055,pharynx inflammation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,,symptoms,,,,,,,,,,SYMP:0020055,,,pharynx inflammation,,SYMP:0020055,,
http://purl.obolibrary.org/obo/SYMP_0020052,hand weakness,,"A muscle weakness that is characterized by a reduction in muscle strength, which may be the result of a variety of conditions, such as carpal tunnel syndrome, arthritis, peripheral neuropathy, tendon damage, and ganglion cysts.",false,,,http://purl.obolibrary.org/obo/SYMP_0000094,,"A muscle weakness that is characterized by a reduction in muscle strength, which may be the result of a variety of conditions, such as carpal tunnel syndrome, arthritis, peripheral neuropathy, tendon damage, and ganglion cysts.",,,,,symptoms,,,,,,,,,,SYMP:0020052,,,hand weakness,,SYMP:0020052,,
http://purl.obolibrary.org/obo/SYMP_0020058,severe bronchiole inflammation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0020057,,,,,,,symptoms,,,,,,,,,,SYMP:0020058,,,severe bronchiole inflammation,,SYMP:0020058,,
http://purl.obolibrary.org/obo/SYMP_0020050,decreased tearing,,An eye symptom that is characterized by a reduction in the saline fluid secreted by the lacrimal gland.,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,An eye symptom that is characterized by a reduction in the saline fluid secreted by the lacrimal gland.,,,,,symptoms,,,,,,,,,,SYMP:0020050,,,decreased tearing,,SYMP:0020050,,
http://purl.obolibrary.org/obo/SYMP_0000304,impaired coordination,,"A coordination symptom that is characterized by weakened or imperfect body complicated  movement, which may be caused by disease, injury, or toxins.",false,,,http://purl.obolibrary.org/obo/SYMP_0000079,,"A coordination symptom that is characterized by weakened or imperfect body complicated  movement, which may be caused by disease, injury, or toxins.",,,,,symptoms,,,,,,,,,,SYMP:0000304,,,impaired coordination,,SYMP:0000304,,
http://purl.obolibrary.org/obo/SYMP_0000309,loss of appetite,inappetence|lack of appetite,"An alteration of appetite that is characterized by a loss of desire to eat, i.e. no desire to eat.",false,,,http://purl.obolibrary.org/obo/SYMP_0000244,,"An alteration of appetite that is characterized by a loss of desire to eat, i.e. no desire to eat.",,,inappetence|lack of appetite,,symptoms,,,,,,,,,,SYMP:0000309,,,loss of appetite,,SYMP:0000309,,
http://purl.obolibrary.org/obo/SYMP_0000302,hypothermia,,"A neurological and physiological symptom that is characterized by a subnormal temperature of the body, as defined by a temperature under 36.6 degrees Celcius (97.8 degrees Fahrenheit).",false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,"A neurological and physiological symptom that is characterized by a subnormal temperature of the body, as defined by a temperature under 36.6 degrees Celcius (97.8 degrees Fahrenheit).",,,,,symptoms,,,,,,,,,,SYMP:0000302,,,hypothermia,,SYMP:0000302,,
http://purl.obolibrary.org/obo/SYMP_0000303,hypoxemia,hypoxaemia,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,hypoxaemia,,symptoms,,,,,,,,,,SYMP:0000303,,,hypoxemia,,SYMP:0000303,,
http://purl.obolibrary.org/obo/SYMP_0000301,hypopyon,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,,symptoms,,,,,,,,,,SYMP:0000301,,doid/symp duplicate,hypopyon,,SYMP:0000301,,
http://purl.obolibrary.org/obo/SYMP_0000306,inability to feed,,A feeding difficulties and mismanagement that is characterized by a lack of feeding capacity.,false,,,http://purl.obolibrary.org/obo/SYMP_0000522,,A feeding difficulties and mismanagement that is characterized by a lack of feeding capacity.,,,,,symptoms,,,,,,,,,,SYMP:0000306,,,inability to feed,,SYMP:0000306,,
http://purl.obolibrary.org/obo/SYMP_0000300,hyperesthesia,hyperaesthesia,A sensation perception that is characterized by an increased sensitivity to stimulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000892,,A sensation perception that is characterized by an increased sensitivity to stimulation.,,,hyperaesthesia,,symptoms,,,,,,,,,,SYMP:0000300,,,hyperesthesia,,SYMP:0000300,,
http://purl.obolibrary.org/obo/SYMP_0000307,inibility to stand,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000329,,,,,,,symptoms,,,,,,,,,,SYMP:0000307,,,inibility to stand,,SYMP:0000307,,
http://purl.obolibrary.org/obo/SYMP_0000305,impaired gag reflex,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000249,,,,,,,symptoms,,,,,,,,,,SYMP:0000305,,,impaired gag reflex,,SYMP:0000305,,
http://purl.obolibrary.org/obo/SYMP_0000308,inability to swallow,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,,symptoms,,,,,,,,,,SYMP:0000308,,,inability to swallow,,SYMP:0000308,,
http://purl.obolibrary.org/obo/SYMP_0000744,cervical lymphadenopathy,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019142,,,,,,,symptoms,,,,,,,,,,SYMP:0000744,,,cervical lymphadenopathy,,SYMP:0000744,,
http://purl.obolibrary.org/obo/SYMP_0000741,nasal bleeding,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,,,,,,,symptoms,,,,,,,,,,SYMP:0000741,,,nasal bleeding,,SYMP:0000741,,
http://purl.obolibrary.org/obo/SYMP_0000748,facial edema,facial swelling,An adema that is characterized by an abnormal excess accumulation of serous fluid in connective tissue of the face.,false,,,http://purl.obolibrary.org/obo/SYMP_0000538,,An adema that is characterized by an abnormal excess accumulation of serous fluid in connective tissue of the face.,,,facial swelling,,symptoms,,,,,,,,,,SYMP:0000748,,,facial edema,,SYMP:0000748,,
http://purl.obolibrary.org/obo/SYMP_0000745,change in body sensation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,,symptoms,,,,,,,,,,SYMP:0000745,,,change in body sensation,,SYMP:0000745,,
http://purl.obolibrary.org/obo/SYMP_0000746,enanthem,,A skin and integumentary tissue symptom that is characterized by an eruption on a mucous surface.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom that is characterized by an eruption on a mucous surface.,,,,,symptoms,,,,,,,,,,SYMP:0000746,,,enanthem,,SYMP:0000746,,
http://purl.obolibrary.org/obo/SYMP_0000742,gum bleeding,gingival hemorrhage,Gum bleeding is a mouth symptom characterized by a copious discharge of blood from the blood vessels of the mucosal tissue that lies over the alveolar bone.,false,,,http://purl.obolibrary.org/obo/SYMP_0000655,,Gum bleeding is a mouth symptom characterized by a copious discharge of blood from the blood vessels of the mucosal tissue that lies over the alveolar bone.,,,gingival hemorrhage,,symptoms,,,,,,,,,,SYMP:0000742,,,gum bleeding,,SYMP:0000742,,
http://purl.obolibrary.org/obo/SYMP_0000749,hemodynamic instability,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0000749,,,hemodynamic instability,,SYMP:0000749,,
http://purl.obolibrary.org/obo/SYMP_0000740,genitourinary hemorrhage,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,,,,,,,symptoms,,,,,,,,,,SYMP:0000740,,,genitourinary hemorrhage,,SYMP:0000740,,
http://purl.obolibrary.org/obo/SYMP_0000743,blotchy red rash,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,,,,,,symptoms,,,,,,,,,,SYMP:0000743,,,blotchy red rash,,SYMP:0000743,,
http://purl.obolibrary.org/obo/SYMP_0000747,extreme prostration,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000116,,,,,,,symptoms,,,,,,,,,,SYMP:0000747,,,extreme prostration,,SYMP:0000747,,
http://purl.obolibrary.org/obo/SYMP_0000218,poor enunciation,,An aphasia that is characterized by a loss of ability to properly enunciate words.,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,An aphasia that is characterized by a loss of ability to properly enunciate words.,,,,,symptoms,,,,,,,,,,SYMP:0000218,,,poor enunciation,,SYMP:0000218,,
http://purl.obolibrary.org/obo/SYMP_0000215,inability to comprehend speech,,An aphasia that is characterized by a loss of ability to comprehend speech.,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,An aphasia that is characterized by a loss of ability to comprehend speech.,,,,,symptoms,,,,,,,,,,SYMP:0000215,,,inability to comprehend speech,,SYMP:0000215,,
http://purl.obolibrary.org/obo/SYMP_0000216,inability to speak,,An aphasia that is characterized by a loss of ability to speak.,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,An aphasia that is characterized by a loss of ability to speak.,,,,,symptoms,,,,,,,,,,SYMP:0000216,,,inability to speak,,SYMP:0000216,,
http://purl.obolibrary.org/obo/SYMP_0000219,receptive aphasia,"sensory aphasia|fluent aphasia|Wernicke's aphasia|inability to perceive pitch, rhythm, and emotional tone of speech","An inability to comprehend speech that is characterized by an inability to understand spoken, written, or tactile speech symbols that results from damage (as by a brain lesion) to an area of the brain (as Wernicke's area) concerned with language.",false,,,http://purl.obolibrary.org/obo/SYMP_0000215,,"An inability to comprehend speech that is characterized by an inability to understand spoken, written, or tactile speech symbols that results from damage (as by a brain lesion) to an area of the brain (as Wernicke's area) concerned with language.",,,"sensory aphasia|fluent aphasia|Wernicke's aphasia|inability to perceive pitch, rhythm, and emotional tone of speech",,symptoms,,,,,,,,,,SYMP:0000219,,,receptive aphasia,,SYMP:0000219,,
http://purl.obolibrary.org/obo/SYMP_0000210,photophobia,light intolerance,,false,,,http://purl.obolibrary.org/obo/SYMP_0019165,,,,,light intolerance,,symptoms,,,,,,,,,,SYMP:0000210,,,photophobia,,SYMP:0000210,,
http://purl.obolibrary.org/obo/SYMP_0000212,eye strain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,,symptoms,,,,,,,,,,SYMP:0000212,,,eye strain,,SYMP:0000212,,
http://purl.obolibrary.org/obo/SYMP_0000214,anomia,anomic aphasia|amnesic aphasia|inability to name objects|amnestic aphasia|nominal aphasia,"An aphasia that is characterized by a severe problem with recalling words or names.|doid/symp duplicate - reviewed 10/2022, both DO & SYMP",false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,An aphasia that is characterized by a severe problem with recalling words or names.,,,anomic aphasia|amnesic aphasia|inability to name objects|amnestic aphasia|nominal aphasia,,symptoms,,,,,,,,,,SYMP:0000214,,"doid/symp duplicate - reviewed 10/2022, both DO & SYMP",anomia,,SYMP:0000214,,
http://purl.obolibrary.org/obo/SYMP_0000211,asthenopia,rapid eye fatigue|eye weakness,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,rapid eye fatigue|eye weakness,,symptoms,,,,,,,,,,SYMP:0000211,,doid/symp duplicate,asthenopia,,SYMP:0000211,,
http://purl.obolibrary.org/obo/SYMP_0000217,inability to form words,,An aphasia that is characterized by a loss of ability to form words.,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,An aphasia that is characterized by a loss of ability to form words.,,,,,symptoms,,,,,,,,,,SYMP:0000217,,,inability to form words,,SYMP:0000217,,
http://purl.obolibrary.org/obo/SYMP_0000213,agraphia,inability to write,An aphasia that is characterized by a pathological loss of the ability to write.,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,An aphasia that is characterized by a pathological loss of the ability to write.,,,inability to write,,symptoms,,,,,,,,,,SYMP:0000213,,,agraphia,,SYMP:0000213,,
http://purl.obolibrary.org/obo/SYMP_0000514,respiratory system and chest symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,UMLS_CUI:C0476271|UMLS_ICD9CM_2005_AUI:A0284200|ICD9CM_2005:786,,,,,,symptoms,,,,,,,,,,SYMP:0000514,,,respiratory system and chest symptom,,SYMP:0000514,,
